"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"pacId"	"transcriptName"	"peptideName"	"Pfam"	"Panther"	"KOG"	"KEGG.ec"	"KO"	"GO"	"Best.hit.arabi.name"	"arabi.symbol"	"arabi.defline"
"Prupe.4G230100"	43.782339752507	1.00230606549378	0.352231175763714	2.8455915729792	0.0044329011574413	0.0256143228267869	32092130	"Prupe.4G230100.1"	"Prupe.4G230100.1.p"	"PF02628"	"PTHR23289,PTHR23289:SF2"	""	""	"K02259"	"GO:0055114,GO:0016627,GO:0016021,GO:0006784"	"AT5G56090.1"	"COX15"	"cytochrome c oxidase 15"
"Prupe.4G230400"	2.79177186896348	2.82906168462431	0.932902209288243	3.03253830514856	0.00242506317031413	0.0156690471213888	32093363	"Prupe.4G230400.1"	"Prupe.4G230400.1.p"	"PF08031,PF01565"	"PTHR32448"	""	"1.3.3.8"	""	"GO:0055114,GO:0050660,GO:0016491"	"AT4G20800.1"	""	"FAD-binding Berberine family protein"
"Prupe.4G231100"	5.37521420872922	-3.86068563160823	0.895705879266229	-4.31021579848392	1.63095311384753e-05	0.000208120245091596	32092603	"Prupe.4G231100.1"	"Prupe.4G231100.1.p"	"PF13855,PF00069"	"PTHR27003,PTHR27003:SF15"	"KOG1187"	"2.7.11.1"	""	"GO:0005515,GO:0006468,GO:0005524,GO:0004672"	"AT5G49760.1"	""	"Leucine-rich repeat protein kinase family protein"
"Prupe.4G231600"	157.032626985244	1.68924185001799	0.396477041450304	4.2606296794356	2.03851760571619e-05	0.000253909503844023	32092827	"Prupe.4G231600.1"	"Prupe.4G231600.1.p"	"PF00225,PF06548"	"PTHR24115,PTHR24115:SF529"	"KOG4280"	"3.6.4.4"	"K10400"	"GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871"	"AT3G20150.1"	""	"Kinesin motor family protein"
"Prupe.4G231800"	129.553649831573	1.06432613931034	0.241045898226405	4.41545011610469	1.0080002366937e-05	0.000135683627366185	32092451	"Prupe.4G231800.1"	"Prupe.4G231800.1.p"	"PF08477,PF16095"	"PTHR24106,PTHR24106:SF153"	"KOG1947,KOG4308"	""	""	"GO:0007264,GO:0005525"	"AT5G55540.1"	"LOP1,TRN1"	"tornado 1"
"Prupe.4G231900"	259.556418423478	0.561129589252618	0.217525458771642	2.57960421010623	0.00989136093384876	0.0486118380257635	32091741	"Prupe.4G231900.1"	"Prupe.4G231900.1.p"	"PF00076"	"PTHR24012,PTHR24012:SF433"	"KOG4205"	""	"K14411"	"GO:0003676"	"AT3G07810.2"	""	"RNA-binding (RRM/RBD/RNP motifs) family protein"
"Prupe.4G233500"	17.9500576150265	-1.51276380414379	0.515265696006136	-2.93589077609734	0.00332591406415874	0.0202497954650693	32090930	"Prupe.4G233500.1"	"Prupe.4G233500.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G234200"	2.1724581399138	-2.66000971417658	0.946015529599996	-2.81180343339745	0.00492645995368386	0.0279149182987312	32091900	"Prupe.4G234200.1"	"Prupe.4G234200.1.p"	"PF08263,PF00560,PF13855"	"PTHR27004,PTHR27004:SF1"	"KOG0472"	""	""	"GO:0005515"	"AT1G45616.1"	"AtRLP6,RLP6"	"receptor like protein 6"
"Prupe.4G235100"	85.5011517175959	-1.33437942668881	0.276835782531809	-4.82011181677892	1.43477780206238e-06	2.34140101897455e-05	32091708	"Prupe.4G235100.1"	"Prupe.4G235100.1.p"	"PF00664,PF00005"	"PTHR24223,PTHR24223:SF245"	""	"3.6.3.44"	""	"GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887"	"AT3G13080.1"	"ATMRP3,MRP3"	"multidrug resistance-associated protein 3"
"Prupe.4G235300"	36.5895666910437	-1.03458136999666	0.377763728056287	-2.73869959754977	0.0061682705721278	0.0334459527348123	32094588	"Prupe.4G235300.1"	"Prupe.4G235300.1.p"	"PF00664,PF00005"	"PTHR24223,PTHR24223:SF245"	""	"3.6.3.44"	""	"GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887"	"AT3G13080.1"	"ATMRP3,MRP3"	"multidrug resistance-associated protein 3"
"Prupe.4G235800"	3.87537272450265	2.56899061728478	0.896235011664705	2.86642519411624	0.0041513625775086	0.0243035853446305	32095025	"Prupe.4G235800.1"	"Prupe.4G235800.1.p"	"PF00067"	"PTHR24298,PTHR24298:SF157"	""	""	""	"GO:0055114,GO:0020037,GO:0016705,GO:0005506"	"AT5G07990.1"	"CYP75B1,D501,TT7"	"Cytochrome P450 superfamily protein"
"Prupe.4G237700"	204.953020282264	-1.69373559798017	0.570500798025643	-2.96885754383123	0.00298909134395574	0.0185766964635345	32094015	"Prupe.4G237700.1"	"Prupe.4G237700.1.p"	"PF08276,PF01453,PF00954"	"PTHR27002,PTHR27002:SF93"	""	"2.7.11.1"	""	"GO:0048544"	"AT4G21380.1"	"ARK3,RK3"	"receptor kinase 3"
"Prupe.4G239700"	5.90369984466223	-2.67659588768894	0.901711829894349	-2.96834953136031	0.00299403651347772	0.0185960804005755	32094312	"Prupe.4G239700.1"	"Prupe.4G239700.1.p"	"PF01095"	"PTHR31321,PTHR31321:SF31"	""	"3.1.1.11"	"K01051"	"GO:0042545,GO:0030599,GO:0005618"	"AT5G55590.1"	"QRT1"	"Pectin lyase-like superfamily protein"
"Prupe.4G240300"	11.6055930324592	1.98969596050523	0.625832587329564	3.17927829388892	0.00147642266201334	0.0103614141745567	32093461	"Prupe.4G240300.1"	"Prupe.4G240300.1.p"	"PF00107,PF08240"	"PTHR11695,PTHR11695:SF485"	"KOG0024"	"1.1.1.14"	"K00008"	"GO:0055114,GO:0016491,GO:0008270"	"AT5G51970.1"	""	"GroES-like zinc-binding alcohol dehydrogenase family protein"
"Prupe.4G241200"	5.17708750373919	-2.7003036286205	0.783813783622353	-3.44508311163041	0.000570883829560485	0.00470904012670264	32092880	"Prupe.4G241200.1"	"Prupe.4G241200.1.p"	"PF00069,PF00139"	"PTHR27007,PTHR27007:SF24"	"KOG1187"	"2.7.11.1"	""	"GO:0006468,GO:0005524,GO:0004672,GO:0030246"	"AT5G10530.1"	""	"Concanavalin A-like lectin protein kinase family protein"
"Prupe.4G241600"	45.2196205377451	1.39986734244098	0.39744644330216	3.52215340212952	0.000428056369983113	0.00367529343637271	32090909	"Prupe.4G241600.1"	"Prupe.4G241600.1.p"	""	"PTHR34947,PTHR34947:SF2"	""	""	""	""	"AT3G13130.1"	""	""
"Prupe.4G242100"	64.5186244848215	1.29436277509318	0.383002642295781	3.37951395670422	0.000726141204094737	0.00575879741534012	32093555	"Prupe.4G242100.1"	"Prupe.4G242100.1.p"	""	"PTHR34125"	""	""	""	""	"AT4G16400.1"	""	""
"Prupe.4G242300"	178.281691732696	-0.848112543570552	0.26087123249157	-3.25107730534434	0.00114968592144936	0.00844983885825972	32095035	"Prupe.4G242300.1"	"Prupe.4G242300.1.p"	""	"PTHR36075,PTHR36075:SF1"	""	""	""	""	"AT5G55640.1"	""	""
"Prupe.4G243100"	155.372060414954	1.07274380049324	0.411495762667075	2.6069376596744	0.00913559911410886	0.0456802385361996	32091705	"Prupe.4G243100.1"	"Prupe.4G243100.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G245700"	328.422584265436	0.796770681563254	0.23766983244874	3.35242665572669	0.000801064634282292	0.00625315536289504	32092232	"Prupe.4G245700.1"	"Prupe.4G245700.1.p"	"PF00111,PF01315,PF01799,PF03450,PF00941,PF02738"	"PTHR11908,PTHR11908:SF66"	""	"1.17.1.4"	"K00106"	"GO:0051536,GO:0009055,GO:0055114,GO:0046872,GO:0016491"	"AT4G34890.1"	"ATXDH1,XDH1"	"xanthine dehydrogenase 1"
"Prupe.4G246000"	198.089764118441	-1.24828112722163	0.238770296655851	-5.22795818703039	1.71392257442757e-07	3.46287174114999e-06	32094198	"Prupe.4G246000.1"	"Prupe.4G246000.1.p"	"PF03604"	"PTHR12056"	"KOG3507"	""	"K03009"	"GO:0006351,GO:0003899,GO:0003677"	"AT5G41010.1"	"NRPB12,NRPD12,NRPE12"	"DNA directed RNA polymerase, 7 kDa subunit"
"Prupe.4G248200"	61.5441451314448	-2.6047317133745	0.317318628631711	-8.20856854388348	2.23841012509438e-16	1.6517195872345e-14	32091023	"Prupe.4G248200.1"	"Prupe.4G248200.1.p"	"PF03171,PF14226"	"PTHR10209,PTHR10209:SF107"	"KOG0143"	"1.14.11.32"	""	"GO:0055114,GO:0016491"	"AT1G49390.1"	""	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"
"Prupe.4G249500"	178.915371223659	1.33914828646989	0.201954185890587	6.63095087910384	3.33531223987446e-11	1.33714506057644e-09	32094370	"Prupe.4G249500.1"	"Prupe.4G249500.1.p"	"PF02341"	"PTHR33791,PTHR33791:SF4"	""	""	""	""	"AT5G19855.1"	""	"Chaperonin-like RbcX protein"
"Prupe.4G249600"	204.678448244233	0.982808440838463	0.23934843965129	4.10618277800487	4.02251231850367e-05	0.00046263898265321	32093686	"Prupe.4G249600.1"	"Prupe.4G249600.1.p"	"PF03870"	"PTHR10917"	"KOG3400"	""	"K03016"	"GO:0006351"	"AT1G54250.1"	"ATRPABC16.5,NRPB8A,NRPE8A"	"RNA polymerase Rpb8"
"Prupe.4G251300"	19.6246235111508	-2.42308765986301	0.786848501171566	-3.07948436866207	0.00207359251428002	0.0137783964586711	32091534	"Prupe.4G251300.1"	"Prupe.4G251300.1.p"	"PF11883,PF08276,PF01453,PF00954,PF07714"	"PTHR27002,PTHR27002:SF93"	"KOG1187"	"2.7.11.1"	""	"GO:0004674,GO:0048544,GO:0006468,GO:0004672"	"AT4G21380.1"	"ARK3,RK3"	"receptor kinase 3"
"Prupe.4G252100"	7.8899502307488	-1.94937629083722	0.707313115912052	-2.75603017529737	0.00585075990956629	0.0320485681329282	32092620	"Prupe.4G252100.1"	"Prupe.4G252100.1.p"	"PF08541,PF00195"	"PTHR11877,PTHR11877:SF27"	""	"2.3.1.177"	"K00660"	"GO:0016747,GO:0008610"	"AT5G13930.1"	"ATCHS,CHS,TT4"	"Chalcone and stilbene synthase family protein"
"Prupe.4G253000"	5.67190044176137	-2.22357552031608	0.780790886752957	-2.84785024779576	0.00440156308461721	0.0254737805573498	32095069	"Prupe.4G253000.1"	"Prupe.4G253000.1.p"	"PF08541,PF00195"	"PTHR11877,PTHR11877:SF27"	""	"2.3.1.177"	"K00660"	"GO:0016747,GO:0008610"	"AT5G13930.1"	"ATCHS,CHS,TT4"	"Chalcone and stilbene synthase family protein"
"Prupe.4G253600"	4.48977719703926	-3.12187815930574	0.939111319141801	-3.32428977872255	0.00088644035853039	0.0067843834430026	32091676	"Prupe.4G253600.1"	"Prupe.4G253600.1.p"	"PF02365"	"PTHR31719,PTHR31719:SF10"	""	""	""	"GO:0006355,GO:0003677"	"AT1G77450.1"	"anac032,NAC032"	"NAC domain containing protein 32"
"Prupe.4G253700"	791.343186417832	2.51607994267677	0.290910417153001	8.64898537254326	5.19593211706836e-18	4.5809676838188e-16	32092537	"Prupe.4G253700.1"	"Prupe.4G253700.1.p"	"PF01370"	"PTHR10366,PTHR10366:SF362"	"KOG1502"	"1.1.1.195"	""	"GO:0050662,GO:0003824"	"AT1G51410.1"	""	"NAD(P)-binding Rossmann-fold superfamily protein"
"Prupe.4G254600"	191.086653786093	-1.00706446101981	0.355472855876611	-2.83302773860567	0.00461093846279577	0.0264599528693431	32093509	"Prupe.4G254600.1"	"Prupe.4G254600.1.p"	"PF00005,PF01061"	"PTHR19241,PTHR19241:SF247"	""	"3.6.3.44"	""	"GO:0016887,GO:0005524,GO:0016020"	"AT3G21090.1"	""	"ABC-2 type transporter family protein"
"Prupe.4G255400"	8.00397787092906	2.07332167907434	0.792673812320934	2.61560511631347	0.00890695003902103	0.0447898628381981	32094380	"Prupe.4G255400.1"	"Prupe.4G255400.1.p"	"PF00332"	"PTHR32227,PTHR32227:SF96"	""	"3.2.1.39"	""	"GO:0005975,GO:0004553"	"AT4G16260.1"	""	"Glycosyl hydrolase superfamily protein"
"Prupe.4G255600"	2920.87998286945	2.64792325065843	0.835450921781503	3.16945398182342	0.00152725640549275	0.0106740233199263	32091160	"Prupe.4G255600.1"	"Prupe.4G255600.1.p"	"PF00332"	"PTHR32227,PTHR32227:SF96"	""	"3.2.1.39"	""	"GO:0005975,GO:0004553"	"AT4G16260.1"	""	"Glycosyl hydrolase superfamily protein"
"Prupe.4G257500"	431.825775353793	-2.77742986170046	0.378246261076273	-7.34291425326314	2.0899243094873e-13	1.14110987900854e-11	32093021	"Prupe.4G257500.1"	"Prupe.4G257500.1.p"	"PF02704"	"PTHR23201,PTHR23201:SF8"	""	""	""	""	"AT1G74670.1"	""	"Gibberellin-regulated family protein"
"Prupe.4G257600"	852.018823116152	0.957133950245563	0.345437339145731	2.7707889153285	0.00559206654223846	0.0309610199950869	32092577	"Prupe.4G257600.1"	"Prupe.4G257600.1.p"	"PF03181"	"PTHR31236,PTHR31236:SF2"	""	""	""	""	"AT5G25610.1"	"ATRD22,RD22"	"BURP domain-containing protein"
"Prupe.4G258100"	22.0034127681754	-1.36187169927339	0.465154366405586	-2.92778440369604	0.00341386678134291	0.0206925032347707	32090832	"Prupe.4G258100.1"	"Prupe.4G258100.1.p"	"PF03007,PF06974"	"PTHR31650,PTHR31650:SF7"	""	""	""	"GO:0045017,GO:0004144"	"AT3G49190.1"	""	"O-acyltransferase (WSD1-like) family protein"
"Prupe.4G259100"	18.418911905588	-3.93705227552669	0.900000608468307	-4.37449957086927	1.21711362626269e-05	0.000160750558446601	32091849	"Prupe.4G259100.1"	"Prupe.4G259100.1.p"	"PF00487"	"PTHR11351,PTHR11351:SF2"	"KOG1600"	""	"K00507"	"GO:0006629"	"AT3G15850.1"	"ADS3,FAD5,FADB,JB67"	"fatty acid desaturase 5"
"Prupe.4G259600"	22.0883008946726	-2.32626581704062	0.802777923312644	-2.89777004260573	0.00375826039199709	0.0224591347251798	32095401	"Prupe.4G259600.1"	"Prupe.4G259600.1.p"	"PF00487"	"PTHR11351,PTHR11351:SF2"	"KOG1600"	""	"K00507"	"GO:0006629"	"AT3G15850.1"	"ADS3,FAD5,FADB,JB67"	"fatty acid desaturase 5"
"Prupe.4G259800"	9.35938382172194	-1.64750111383084	0.615260199777374	-2.67773068114429	0.00741227916882799	0.0387569903857126	32094690	"Prupe.4G259800.1"	"Prupe.4G259800.1.p"	"PF00487"	"PTHR11351,PTHR11351:SF2"	"KOG1600"	""	"K00507"	"GO:0006629"	"AT3G15850.1"	"ADS3,FAD5,FADB,JB67"	"fatty acid desaturase 5"
"Prupe.4G260900"	186.586476725772	0.517962646148905	0.188124274866077	2.75330042610202	0.00589977289380824	0.0322217148713592	32091848	"Prupe.4G260900.1"	"Prupe.4G260900.1.p"	"PF13401"	"PTHR11017,PTHR11017:SF161"	"KOG4658"	""	""	""	"AT5G36930.2"	""	"Disease resistance protein (TIR-NBS-LRR class) family"
"Prupe.4G261900"	6.442380224978	2.25056828968442	0.806117423387881	2.79186161269896	0.00524057639669135	0.0293535695530847	32093840	"Prupe.4G261900.1"	"Prupe.4G261900.1.p"	"PF12708"	"PTHR31375,PTHR31375:SF2"	""	"3.2.1.15"	""	""	"AT3G59850.1"	""	"Pectin lyase-like superfamily protein"
"Prupe.4G262200"	5.33492208036768	2.41758801452502	0.834805117436832	2.89599088940414	0.00377963372889329	0.0225802348262366	32093030	"Prupe.4G262200.1"	"Prupe.4G262200.1.p"	"PF12708"	"PTHR31375,PTHR31375:SF2"	""	"3.2.1.15"	""	""	"AT3G59850.1"	""	"Pectin lyase-like superfamily protein"
"Prupe.4G262800"	12.112529703374	3.67696756104722	0.780902684639672	4.70861175582187	2.49409609569688e-06	3.84517494965653e-05	32092374	"Prupe.4G262800.1"	"Prupe.4G262800.1.p"	"PF14226,PF03171"	"PTHR10209,PTHR10209:SF182"	""	""	""	"GO:0055114,GO:0016491"	"AT1G52800.1"	""	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"
"Prupe.4G263400"	116.854872913506	-1.83189355072903	0.42914383258244	-4.26871694672932	1.96600556677287e-05	0.000245792936604643	32094101	"Prupe.4G263400.1"	"Prupe.4G263400.1.p"	"PF00194"	"PTHR18952,PTHR18952:SF100"	"KOG0382"	"4.2.1.1"	"K01674"	""	"AT1G08080.1"	"ACA7,ATACA7"	"alpha carbonic anhydrase 7"
"Prupe.4G263600"	10.608852642847	4.55955883094864	0.838455473359231	5.43804528185736	5.38682857876977e-08	1.22716052388395e-06	32094969	"Prupe.4G263600.1"	"Prupe.4G263600.1.p"	"PF13499,PF00069"	"PTHR24349,PTHR24349:SF131"	"KOG0032"	"2.7.11.1"	"K13412"	"GO:0006468,GO:0005524,GO:0004672"	"AT5G12180.1"	"CPK17"	"calcium-dependent protein kinase 17"
"Prupe.4G263900"	240.867929540666	0.880946907305122	0.222251432251053	3.9637400685455	7.37845906468787e-05	0.000804872508363327	32092774	"Prupe.4G263900.1"	"Prupe.4G263900.1.p"	"PF08627"	"PTHR31326,PTHR31326:SF3"	"KOG3912"	""	""	""	"AT5G12170.2"	"CLT3"	"CRT (chloroquine-resistance transporter)-like transporter 3"
"Prupe.4G264000"	108.74326861984	-0.764731119532331	0.264676918431445	-2.88930037445032	0.00386100067607539	0.022978708290167	32094652	"Prupe.4G264000.1"	"Prupe.4G264000.1.p"	"PF01979"	"PTHR11647,PTHR11647:SF1"	""	"3.5.2.2"	"K01464"	"GO:0016787"	"AT5G12200.1"	"PYD2"	"pyrimidine 2"
"Prupe.4G264200"	6.38853005017227	3.85995201581917	0.881376223391482	4.37946011405471	1.18973694214027e-05	0.000157543449698496	32091432	"Prupe.4G264200.1"	"Prupe.4G264200.1.p"	"PF05627"	"PTHR33882,PTHR33882:SF3"	""	""	""	""	"AT5G19473.1"	""	"RPM1-interacting protein 4 (RIN4) family protein"
"Prupe.4G264400"	6.19821638981642	2.51085420705855	0.937993939782406	2.6768341463283	0.00743214150771126	0.0388409017054266	32093089	"Prupe.4G264400.1"	"Prupe.4G264400.1.p"	"PF14226,PF03171"	"PTHR10209,PTHR10209:SF174"	"KOG0143"	""	""	"GO:0055114,GO:0016491"	"AT1G52800.1"	""	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"
"Prupe.4G266000"	188.837686670513	-1.35248394881864	0.419187244331279	-3.22644347390922	0.00125338986824449	0.00908417724436555	32090787	"Prupe.4G266000.1"	"Prupe.4G266000.1.p"	"PF04185"	"PTHR31956,PTHR31956:SF10"	""	""	"K01114"	"GO:0016788"	"AT2G26870.1"	"NPC2"	"non-specific phospholipase C2"
"Prupe.4G266200"	1.88351281604352	2.4729170520003	0.943645033292674	2.62060093017341	0.008777494353205	0.044270047052346	32090798	"Prupe.4G266200.1"	"Prupe.4G266200.1.p"	"PF00005,PF01061"	"PTHR19241,PTHR19241:SF158"	"KOG0061"	""	""	"GO:0016887,GO:0005524,GO:0016020"	"AT5G19410.1"	""	"ABC-2 type transporter family protein"
"Prupe.4G266700"	46.3300140842143	-2.40419248845014	0.414680954556204	-5.79769208601136	6.7233751461915e-09	1.84539431573229e-07	32091461	"Prupe.4G266700.1"	"Prupe.4G266700.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G267200"	167.729257604818	-2.66945480034083	0.469789125500544	-5.68224051056231	1.32941527580653e-08	3.4099334391783e-07	32093405	"Prupe.4G267200.1"	"Prupe.4G267200.1.p"	"PF05142"	"PTHR31604,PTHR31604:SF2"	""	""	""	""	"AT5G12330.4"	"LRP1"	"Lateral root primordium (LRP) protein-related"
"Prupe.4G267300"	3.34632677321201	-2.75433217800454	0.88894964119592	-3.09841193512276	0.00194560784536819	0.0130600690108005	32094635	"Prupe.4G267300.1"	"Prupe.4G267300.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G269700"	90.218411806468	-1.26939084835308	0.322761707865606	-3.93290411290562	8.39257221150102e-05	0.000897234255430078	32093207	"Prupe.4G269700.1"	"Prupe.4G269700.1.p"	"PF02391"	"PTHR23404,PTHR23404:SF2"	"KOG3307"	"2.8.1.12"	"K03635"	"GO:0006777"	"AT2G43760.2"	""	"molybdopterin biosynthesis MoaE family protein"
"Prupe.4G270300"	314.571899536237	0.730539041117921	0.19065027234307	3.8318279441182	0.000127194682817774	0.00128116160140936	32093880	"Prupe.4G270300.1"	"Prupe.4G270300.1.p"	"PF13001"	"PTHR23346,PTHR23346:SF19"	""	""	"K11886"	""	"AT2G26780.1"	""	"ARM repeat superfamily protein"
"Prupe.4G270400"	13.024697430162	-1.8631165205457	0.556699479209611	-3.34671863388647	0.000817741656794153	0.00635734033955248	32093889	"Prupe.4G270400.1"	"Prupe.4G270400.1.p"	"PF02144"	"PTHR10870"	"KOG3194"	"3.1.11.2"	"K02830"	"GO:0006281,GO:0005634"	"AT4G17760.1"	""	"damaged DNA binding;exodeoxyribonuclease IIIs"
"Prupe.4G271300"	153.011673188873	1.86525132346428	0.31011651032599	6.01467919751695	1.80243283312928e-09	5.5117638257524e-08	32094379	"Prupe.4G271300.1"	"Prupe.4G271300.1.p"	"PF12708"	"PTHR31339,PTHR31339:SF4"	""	""	""	""	"AT4G33440.1"	""	"Pectin lyase-like superfamily protein"
"Prupe.4G271900"	2.74934838598431	2.7884201066895	0.935448940659849	2.9808362439564	0.00287462464764427	0.0179805299674211	32091308	"Prupe.4G271900.1"	"Prupe.4G271900.1.p"	"PF00999"	"PTHR32468,PTHR32468:SF26"	""	""	""	"GO:0055085,GO:0016021,GO:0015299,GO:0006812"	"AT2G13620.1"	"ATCHX15,CHX15"	"cation/hydrogen exchanger 15"
"Prupe.4G275700"	140.894492282614	0.598003601436016	0.220929576535892	2.70676118070078	0.00679431144806402	0.0361664785549587	32091388	"Prupe.4G275700.1"	"Prupe.4G275700.1.p"	"PF00271,PF00176"	"PTHR10799,PTHR10799:SF654"	""	"3.6.4.12"	""	"GO:0005524"	"AT5G63950.1"	"CHR24"	"chromatin remodeling 24"
"Prupe.4G276500"	75.1456578647174	-0.971461153803297	0.322587104855408	-3.01146927196216	0.00259986714983893	0.0165309069130306	32095175	"Prupe.4G276500.1"	"Prupe.4G276500.1.p"	"PF01764"	"PTHR21493,PTHR21493:SF130"	""	"3.1.1.1"	""	"GO:0006629"	"AT3G52430.1"	"ATPAD4,PAD4"	"alpha/beta-Hydrolases superfamily protein"
"Prupe.4G277000"	54.7898121960744	-1.40180810883322	0.302336399652928	-4.63658398539656	3.54214309944967e-06	5.27719724677338e-05	32095719	"Prupe.4G277000.1"	"Prupe.4G277000.1.p"	"PF11976"	"PTHR10562,PTHR10562:SF26"	"KOG1769"	""	"K12160"	""	"AT4G26840.1"	"ATSUMO1,SUM1,SUMO 1,SUMO1"	"small ubiquitin-like modifier 1"
"Prupe.4G277200"	197.163297590766	-1.10801334612398	0.321603253942292	-3.44528027170646	0.000570467556488824	0.00470751306946977	32092186	"Prupe.4G277200.1"	"Prupe.4G277200.1.p"	"PF00415"	"PTHR22870,PTHR22870:SF193"	"KOG1427"	""	""	""	"AT5G63860.1"	"UVR8"	"Regulator of chromosome condensation (RCC1) family protein"
"Prupe.4G277300"	11.8638894266451	-1.43767765028458	0.526412645599868	-2.73108494315575	0.00631261990954187	0.0340473562176191	32094162	"Prupe.4G277300.1"	"Prupe.4G277300.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G278600"	181.331525502492	-0.961416425239679	0.228742580967907	-4.20304965158441	2.63342795540469e-05	0.000319240438927213	32094267	"Prupe.4G278600.1"	"Prupe.4G278600.1.p"	"PF01423"	"PTHR11193"	"KOG1774"	""	"K11097"	"GO:0005681,GO:0000398"	"AT2G18740.1"	""	"Small nuclear ribonucleoprotein family protein"
"Prupe.4G279300"	37.6948647155369	1.92389526476	0.354929194726736	5.42050440860812	5.94311067693538e-08	1.34187796060384e-06	32091354	"Prupe.4G279300.1"	"Prupe.4G279300.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G279500"	30.0888658878265	-1.81359782014157	0.606907351848321	-2.98826141192441	0.00280569464434844	0.0176142962782985	32094660	"Prupe.4G279500.1"	"Prupe.4G279500.1.p"	"PF02449"	"PTHR23421,PTHR23421:SF73"	""	"3.2.1.23"	""	"GO:0009341,GO:0005975,GO:0004565,GO:0004553"	"AT5G63800.1"	"BGAL6,MUM2"	"Glycosyl hydrolase family 35 protein"
"Prupe.4G279700"	53.5820389549392	1.35994452869358	0.323695256252601	4.20131127171145	2.65373422053846e-05	0.000321510714666783	32094163	"Prupe.4G279700.1"	"Prupe.4G279700.1.p"	"PF14541,PF14543"	"PTHR13683,PTHR13683:SF227"	"KOG1339"	"3.4.23.12"	""	"GO:0006508,GO:0004190"	"AT4G33490.2"	""	"Eukaryotic aspartyl protease family protein"
"Prupe.4G280000"	64.6041397672647	2.869405737334	0.66624869898307	4.30680876632663	1.65626679838691e-05	0.000211085917496544	32095127	"Prupe.4G280000.1"	"Prupe.4G280000.1.p"	"PF00266"	"PTHR11601,PTHR11601:SF24"	""	"2.8.1.7"	""	""	"AT1G08490.1"	"ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS"	"chloroplastic NIFS-like cysteine desulfurase"
"Prupe.4G280800"	7.30752015526121	-2.89863190125066	0.722562114126218	-4.01160238626118	6.03080114535771e-05	0.000669336763631363	32091075	"Prupe.4G280800.1"	"Prupe.4G280800.1.p"	"PF14144"	"PTHR22952,PTHR22952:SF130"	""	""	""	"GO:0043565,GO:0006351"	"AT3G14880.2"	""	""
"Prupe.4G281000"	30.7762832293333	-1.0900939138722	0.378920651838934	-2.87683954036784	0.00401679792798225	0.0237050439296686	32093115	"Prupe.4G281000.1"	"Prupe.4G281000.1.p"	"PF14111"	""	""	""	""	""	""	""	""
"Prupe.4G281200"	93.4714831735944	-0.880978527215321	0.274530665479565	-3.20903504778375	0.00133181256684612	0.0095596273345602	32091200	"Prupe.4G281200.1"	"Prupe.4G281200.1.p"	""	"PTHR31079,PTHR31079:SF8"	""	""	""	""	"AT5G16610.2"	""	""
"Prupe.4G281600"	19.2944289939185	3.48118962469688	0.631428045293584	5.51320083205727	3.52365756162224e-08	8.30588077546279e-07	32091563	"Prupe.4G281600.1"	"Prupe.4G281600.1.p"	""	""	""	""	""	""	""	""	""
"Prupe.4G281800"	128.691866383012	-1.1045723195219	0.246904221392486	-4.473687461852	7.68820934845477e-06	0.000106443284561951	32095129	"Prupe.4G281800.1"	"Prupe.4G281800.1.p"	"PF00107,PF08240"	"PTHR11695,PTHR11695:SF555"	"KOG0022"	"1.2.1.76"	""	"GO:0055114,GO:0016491,GO:0008270"	"AT5G63620.1"	""	"GroES-like zinc-binding alcohol dehydrogenase family protein"
